metric,step,value
entropy_loss,692992,-0.7593
entropy_loss,701184,-0.9407
entropy_loss,709376,-0.8083
entropy_loss,717568,-0.9060
entropy_loss,725760,-0.9092
entropy_loss,733952,-0.9565
entropy_loss,742144,-0.8330
entropy_loss,750336,-0.9322
entropy_loss,758528,-0.8314
entropy_loss,766720,-0.9206
entropy_loss,774912,-0.7721
entropy_loss,783104,-0.9204
entropy_loss,791296,-0.6870
entropy_loss,799488,-0.8229
entropy_loss,807680,-0.8256
entropy_loss,815872,-0.9181
entropy_loss,824064,-0.8694
entropy_loss,832256,-0.9740
entropy_loss,840448,-0.8579
entropy_loss,848640,-0.8665
entropy_loss,856832,-0.9026
entropy_loss,865024,-1.0151
entropy_loss,873216,-0.9498
entropy_loss,880000,-0.8023
entropy_loss,889600,-0.9065
entropy_loss,897792,-0.9398
entropy_loss,905984,-0.8973
entropy_loss,914176,-0.8522
entropy_loss,922368,-0.9928
entropy_loss,930560,-0.7931
entropy_loss,938752,-0.9934
entropy_loss,946944,-0.9078
entropy_loss,955136,-0.9255
entropy_loss,963328,-0.6898
entropy_loss,971520,-1.1250
entropy_loss,979712,-0.7643
entropy_loss,987904,-0.9443
entropy_loss,996096,-0.8347
entropy_loss,1004288,-0.9831
entropy_loss,1012480,-0.8238
entropy_loss,1020672,-0.9533
entropy_loss,1028864,-0.9051
entropy_loss,1037056,-0.9749
entropy_loss,1045248,-0.8469
entropy_loss,1053440,-0.8420
entropy_loss,1061632,-0.8763
entropy_loss,1069824,-0.8526
entropy_loss,1078016,-0.8152
entropy_loss,1080000,-0.9793
entropy_loss,1094400,-0.9355
entropy_loss,1102592,-0.8522
entropy_loss,1110784,-0.9407
entropy_loss,1118976,-0.7802
entropy_loss,1127168,-0.8614
entropy_loss,1135360,-0.7244
entropy_loss,1143552,-0.7160
entropy_loss,1151744,-0.7913
entropy_loss,1159936,-0.9258
entropy_loss,1168128,-0.8148
entropy_loss,1176320,-0.8176
entropy_loss,1184512,-0.7954
entropy_loss,1192704,-0.9457
entropy_loss,1200896,-0.8384
entropy_loss,1209088,-0.9748
entropy_loss,1217280,-0.7641
entropy_loss,1225472,-0.7735
entropy_loss,1233664,-0.7499
entropy_loss,1241856,-0.8812
entropy_loss,1250048,-0.8003
entropy_loss,1258240,-0.8871
entropy_loss,1266432,-0.5933
entropy_loss,1274624,-0.8891
entropy_loss,1280000,-0.7002
entropy_loss,1291008,-0.8137
entropy_loss,1299200,-0.6909
entropy_loss,1307392,-0.8729
entropy_loss,1315584,-0.5101
entropy_loss,1323776,-0.8363
entropy_loss,1331968,-0.6208
entropy_loss,1340160,-0.8751
entropy_loss,1348352,-0.6895
entropy_loss,1356544,-0.8512
entropy_loss,1364736,-0.6539
entropy_loss,1372928,-0.8228
entropy_loss,1381120,-0.6668
entropy_loss,1389312,-0.7158
entropy_loss,1397504,-0.7038
entropy_loss,1405696,-0.7328
entropy_loss,1413888,-0.8122
entropy_loss,1422080,-0.7160
entropy_loss,1430272,-0.6546
entropy_loss,1438464,-0.6451
entropy_loss,1446656,-0.7738
entropy_loss,1454848,-0.7342
entropy_loss,1463040,-0.7858
entropy_loss,1471232,-0.7927
entropy_loss,1479424,-0.7966
entropy_loss,1480000,-0.8279
entropy_loss,1495808,-0.6962
entropy_loss,1504000,-0.7494
entropy_loss,1512192,-0.7003
entropy_loss,1520384,-0.6342
entropy_loss,1528576,-0.7365
entropy_loss,1536768,-0.8346
entropy_loss,1544960,-0.7717
entropy_loss,1553152,-0.6813
entropy_loss,1561344,-0.7619
entropy_loss,1569536,-0.7314
entropy_loss,1577728,-0.8441
entropy_loss,1585920,-0.7289
entropy_loss,1594112,-0.8654
entropy_loss,1602304,-0.6105
entropy_loss,1610496,-0.8289
entropy_loss,1618688,-0.6310
entropy_loss,1626880,-0.8623
entropy_loss,1635072,-0.5836
entropy_loss,1643264,-0.8494
entropy_loss,1651456,-0.6333
entropy_loss,1656384,-0.6662
entropy_loss,1659648,-0.7731
entropy_loss,1664576,-0.5787
entropy_loss,1667840,-0.5761
entropy_loss,1672768,-0.7406
entropy_loss,1676032,-0.7912
entropy_loss,1680960,-0.8033
entropy_loss,1689152,-0.8193
entropy_loss,1697344,-0.7435
entropy_loss,1705536,-0.6193
entropy_loss,1713728,-0.7887
entropy_loss,1721920,-0.6729
entropy_loss,1730112,-0.8248
entropy_loss,1738304,-0.5652
entropy_loss,1746496,-0.8235
entropy_loss,1754688,-0.5753
entropy_loss,1762880,-0.8757
entropy_loss,1771072,-0.6595
entropy_loss,1779264,-0.7766
entropy_loss,1787456,-0.7661
entropy_loss,1795648,-0.8356
entropy_loss,1803840,-0.6936
entropy_loss,1812032,-0.7751
entropy_loss,1820224,-0.6943
entropy_loss,1828416,-0.7785
entropy_loss,1836608,-0.7619
entropy_loss,1840000,-0.8477
entropy_loss,1852992,-0.7485
entropy_loss,1861184,-0.7914
entropy_loss,1869376,-0.7557
entropy_loss,1877568,-0.8705
entropy_loss,1885760,-0.7351
entropy_loss,1893952,-0.8255
entropy_loss,1896384,-0.6896
entropy_loss,1904576,-0.7212
entropy_loss,1912768,-0.6559
entropy_loss,1920960,-0.9065
entropy_loss,1929152,-0.6543
entropy_loss,1936384,-0.8723
entropy_loss,1937344,-0.8147
entropy_loss,1944576,-0.8064
entropy_loss,1952768,-1.0203
entropy_loss,1960960,-1.0276
entropy_loss,1976384,-0.7854
entropy_loss,1984576,-0.8623
entropy_loss,1992768,-0.8549
entropy_loss,2000960,-0.8070
entropy_loss,2009152,-0.7867
entropy_loss,2017344,-0.8583
entropy_loss,2025536,-0.7429
entropy_loss,2033728,-0.8976
entropy_loss,2041920,-0.9136
entropy_loss,2050112,-0.8869
entropy_loss,2058304,-0.7487
entropy_loss,2066496,-1.1157
entropy_loss,2074688,-0.6992
entropy_loss,2082880,-0.8432
entropy_loss,2091072,-0.6454
entropy_loss,2099264,-0.8536
entropy_loss,2107456,-0.7396
entropy_loss,2115648,-0.8683
entropy_loss,2123840,-0.7012
entropy_loss,2132032,-0.9557
entropy_loss,2140224,-0.7290
entropy_loss,2148416,-0.8386
entropy_loss,2156608,-0.6248
entropy_loss,2160000,-0.7869
entropy_loss,2172992,-0.7094
entropy_loss,2181184,-0.8514
entropy_loss,2189376,-0.7076
entropy_loss,2197568,-0.7854
entropy_loss,2205760,-0.6453
entropy_loss,2213952,-0.8374
entropy_loss,2222144,-0.6964
entropy_loss,2230336,-0.7756
entropy_loss,2238528,-0.6656
entropy_loss,2246720,-0.7463
entropy_loss,2254912,-0.7341
entropy_loss,2263104,-0.7411
entropy_loss,2271296,-0.7423
entropy_loss,2279488,-0.7246
entropy_loss,2287680,-0.7624
entropy_loss,2295872,-0.6444
entropy_loss,2304064,-0.7378
entropy_loss,2312256,-0.8478
entropy_loss,2320448,-0.6488
entropy_loss,2328640,-0.6579
entropy_loss,2336832,-0.8938
entropy_loss,2345024,-0.7081
entropy_loss,2353216,-0.7154
entropy_loss,2360000,-0.7564
entropy_loss,2369600,-0.7288
entropy_loss,2377792,-0.7138
entropy_loss,2385984,-0.7818
entropy_loss,2394176,-0.7129
entropy_loss,2402368,-0.7703
entropy_loss,2410560,-0.7921
entropy_loss,2418752,-0.9468
entropy_loss,2426944,-0.6300
entropy_loss,2435136,-0.8919
entropy_loss,2443328,-0.8132
entropy_loss,2451520,-0.9775
entropy_loss,2459712,-0.6083
entropy_loss,2467904,-0.8867
entropy_loss,2476096,-0.7705
entropy_loss,2484288,-0.9304
entropy_loss,2492480,-0.6570
entropy_loss,2500672,-0.8100
entropy_loss,2508864,-0.7699
entropy_loss,2517056,-0.8315
entropy_loss,2525248,-0.7523
entropy_loss,2533440,-0.7648
entropy_loss,2541632,-0.6482
entropy_loss,2549824,-0.8273
entropy_loss,2558016,-0.7098
entropy_loss,2560000,-0.7803
entropy_loss,2574400,-0.6177
entropy_loss,2582592,-0.8146
entropy_loss,2590784,-0.6866
entropy_loss,2598976,-0.7912
entropy_loss,2607168,-0.6639
entropy_loss,2615360,-0.8177
entropy_loss,2623552,-0.7268
entropy_loss,2631744,-0.8717
entropy_loss,2639936,-0.6531
entropy_loss,2648128,-0.7141
entropy_loss,2656320,-0.7313
entropy_loss,2656384,-0.7630
entropy_loss,2664512,-0.7415
entropy_loss,2664576,-0.6767
entropy_loss,2672704,-0.6862
entropy_loss,2672768,-0.8628
entropy_loss,2680960,-0.6527
entropy_loss,2689152,-0.7471
entropy_loss,2697344,-0.6714
entropy_loss,2705536,-0.7358
entropy_loss,2713728,-0.7966
entropy_loss,2721920,-0.9438
entropy_loss,2730112,-1.0179
entropy_loss,2738304,-0.6708
entropy_loss,2746496,-0.7885
entropy_loss,2754688,-0.6836
entropy_loss,2762880,-0.8766
entropy_loss,2771072,-0.7138
entropy_loss,2779264,-0.8393
entropy_loss,2787456,-0.4804
entropy_loss,2795648,-0.8084
entropy_loss,2803840,-0.5437
entropy_loss,2812032,-0.9203
entropy_loss,2820224,-0.6767
entropy_loss,2828416,-0.7948
entropy_loss,2836608,-0.5979
entropy_loss,2840000,-0.8489
entropy_loss,2852992,-0.6097
entropy_loss,2861184,-0.7714
entropy_loss,2869376,-0.6971
entropy_loss,2877568,-0.7447
entropy_loss,2885760,-0.5957
entropy_loss,2893952,-0.8890
entropy_loss,2896384,-0.7152
entropy_loss,2902144,-0.6952
entropy_loss,2904576,-0.4733
entropy_loss,2910336,-0.7488
entropy_loss,2912768,-0.7456
entropy_loss,2920960,-0.5985
entropy_loss,2936384,-0.7288
entropy_loss,2944576,-0.6877
entropy_loss,2952768,-0.7218
entropy_loss,2960960,-0.8135
entropy_loss,2969152,-0.6275
entropy_loss,2977344,-0.6971
entropy_loss,2985536,-0.5910
entropy_loss,2993728,-0.7603
entropy_loss,3001920,-0.5188
entropy_loss,3010112,-0.7630
entropy_loss,3018304,-0.5516
entropy_loss,3026496,-0.8185
entropy_loss,3034688,-0.5593
entropy_loss,3042880,-0.8207
entropy_loss,3051072,-0.4932
entropy_loss,3059264,-0.9173
entropy_loss,3067456,-0.6156
entropy_loss,3075648,-0.8029
entropy_loss,3083840,-0.5707
entropy_loss,3092032,-0.8577
entropy_loss,3100224,-0.6032
entropy_loss,3108416,-0.6466
entropy_loss,3116608,-0.6940
entropy_loss,3120000,-0.8011
entropy_loss,3132992,-0.6832
entropy_loss,3141184,-0.7000
entropy_loss,3149376,-0.6631
entropy_loss,3157568,-0.7515
entropy_loss,3165760,-0.5425
entropy_loss,3173952,-0.6945
entropy_loss,3182144,-0.5987
entropy_loss,3190336,-0.8352
entropy_loss,3198528,-0.6363
entropy_loss,3206720,-0.6598
entropy_loss,3214912,-0.6377
entropy_loss,3216384,-0.7091
entropy_loss,3223104,-0.7093
entropy_loss,3224576,-0.7993
entropy_loss,3231296,-0.6129
entropy_loss,3232768,-0.8532
entropy_loss,3239488,-0.7903
entropy_loss,3240960,-0.6290
entropy_loss,3249152,-0.4887
entropy_loss,3257344,-0.8700
entropy_loss,3265536,-0.7699
entropy_loss,3273728,-0.7604
entropy_loss,3281920,-0.7680
entropy_loss,3290112,-0.8658
entropy_loss,3298304,-0.7092
entropy_loss,3306496,-0.6940
entropy_loss,3314688,-0.7167
entropy_loss,3322880,-0.6590
entropy_loss,3331072,-0.5496
entropy_loss,3339264,-0.9002
entropy_loss,3347456,-0.6734
entropy_loss,3355648,-1.0865
entropy_loss,3363840,-0.6487
entropy_loss,3372032,-0.7991
entropy_loss,3376384,-0.7875
entropy_loss,3380224,-0.5918
entropy_loss,3384576,-0.7753
entropy_loss,3388416,-0.7569
entropy_loss,3392768,-0.6132
entropy_loss,3400960,-0.6804
entropy_loss,3409152,-0.6181
entropy_loss,3417344,-0.7090
entropy_loss,3425536,-0.5398
entropy_loss,3433728,-0.6991
entropy_loss,3441920,-0.7119
entropy_loss,3450112,-0.8365
entropy_loss,3458304,-0.5895
entropy_loss,3466496,-0.9148
entropy_loss,3474688,-0.6515
entropy_loss,3482880,-0.7533
entropy_loss,3491072,-0.6037
entropy_loss,3499264,-0.7331
entropy_loss,3507456,-0.5421
entropy_loss,3515648,-0.8150
entropy_loss,3523840,-0.7997
entropy_loss,3532032,-0.9260
entropy_loss,3540224,-0.6284
entropy_loss,3548416,-0.8329
entropy_loss,3556608,-0.6977
entropy_loss,3560000,-0.7528
entropy_loss,3572992,-0.7545
entropy_loss,3581184,-0.8176
entropy_loss,3589376,-0.4821
entropy_loss,3597568,-0.7254
entropy_loss,3605760,-0.7469
entropy_loss,3613952,-0.8894
entropy_loss,3622144,-0.7437
entropy_loss,3630336,-0.8192
entropy_loss,3638528,-0.6030
entropy_loss,3646720,-0.6780
entropy_loss,3654912,-0.6975
entropy_loss,3663104,-0.7517
entropy_loss,3671296,-0.7291
entropy_loss,3679488,-0.7679
entropy_loss,3687680,-0.6843
entropy_loss,3695872,-0.6852
entropy_loss,3704064,-0.7334
entropy_loss,3712256,-0.6040
entropy_loss,3720448,-0.6887
entropy_loss,3728640,-0.6636
entropy_loss,3736832,-0.7952
entropy_loss,3745024,-0.6478
entropy_loss,3753216,-0.6890
entropy_loss,3760000,-0.5416
entropy_loss,3769600,-0.7528
entropy_loss,3777792,-0.6184
entropy_loss,3785984,-0.7825
entropy_loss,3794176,-0.5630
entropy_loss,3802368,-0.7311
entropy_loss,3810560,-0.6280
entropy_loss,3818752,-0.7688
entropy_loss,3826944,-0.6113
entropy_loss,3835136,-0.7631
entropy_loss,3843328,-0.4900
entropy_loss,3851520,-0.8102
entropy_loss,3859712,-0.6940
entropy_loss,3867904,-0.6886
entropy_loss,3876096,-0.6766
entropy_loss,3884288,-0.7266
entropy_loss,3892480,-0.5796
entropy_loss,3900672,-0.7537
entropy_loss,3908864,-0.7769
entropy_loss,3917056,-0.7514
entropy_loss,3925248,-0.4832
entropy_loss,3933440,-0.6182
entropy_loss,3941632,-0.6874
entropy_loss,3949824,-0.6820
entropy_loss,3958016,-0.6115
entropy_loss,3960000,-0.7742
entropy_loss,3974400,-0.7576
entropy_loss,3982592,-0.6243
entropy_loss,3990784,-0.6479
entropy_loss,3998976,-0.7246
entropy_loss,4007168,-0.7258
entropy_loss,4015360,-0.7356
entropy_loss,4016384,-0.6681
entropy_loss,4024576,-0.6844
entropy_loss,4032768,-0.7018
entropy_loss,4040960,-0.8183
entropy_loss,4049152,-0.6763
entropy_loss,4057344,-0.7786
entropy_loss,4065536,-0.5781
entropy_loss,4073728,-0.8695
entropy_loss,4081920,-0.5223
entropy_loss,4090112,-0.7575
entropy_loss,4096384,-0.6062
entropy_loss,4098304,-0.6046
entropy_loss,4104576,-0.7015
entropy_loss,4106496,-0.7967
entropy_loss,4112768,-0.6409
entropy_loss,4120960,-0.8068
entropy_loss,4129152,-0.5384
entropy_loss,4136384,-0.6364
entropy_loss,4137344,-0.7360
entropy_loss,4144576,-0.6795
entropy_loss,4152768,-0.6351
entropy_loss,4160960,-0.7514
entropy_loss,4169152,-0.5345
entropy_loss,4177344,-0.6371
entropy_loss,4185536,-0.5470
entropy_loss,4193728,-0.7825
entropy_loss,4201920,-0.5035
entropy_loss,4210112,-0.8701
entropy_loss,4218304,-0.5746
entropy_loss,4226496,-0.7870
entropy_loss,4234688,-0.5308
entropy_loss,4242880,-0.7585
entropy_loss,4251072,-0.6132
entropy_loss,4259264,-0.8462
entropy_loss,4267456,-0.6052
entropy_loss,4275648,-0.7818
entropy_loss,4283840,-0.5686
entropy_loss,4292032,-0.6847
entropy_loss,4300224,-0.6028
entropy_loss,4308416,-0.7543
entropy_loss,4316608,-0.5537
entropy_loss,4320000,-0.7017
entropy_loss,4332992,-0.6537
entropy_loss,4341184,-0.6680
entropy_loss,4349376,-0.6959
entropy_loss,4357568,-0.7020
entropy_loss,4365760,-0.7107
entropy_loss,4373952,-0.6830
entropy_loss,4382144,-0.7240
entropy_loss,4390336,-0.7153
entropy_loss,4398528,-0.6683
entropy_loss,4406720,-0.7634
entropy_loss,4414912,-0.6553
entropy_loss,4423104,-0.5817
entropy_loss,4431296,-0.5596
entropy_loss,4439488,-0.7204
entropy_loss,4447680,-0.5954
entropy_loss,4455872,-0.6342
entropy_loss,4464064,-0.5919
entropy_loss,4472256,-0.5920
entropy_loss,4480448,-0.5656
entropy_loss,4488640,-0.5540
entropy_loss,4496832,-0.7188
entropy_loss,4505024,-0.5467
entropy_loss,4513216,-0.6158
entropy_loss,4520000,-0.6711
entropy_loss,4529600,-0.7876
entropy_loss,4537792,-0.5990
entropy_loss,4545984,-0.7288
entropy_loss,4554176,-0.5427
entropy_loss,4562368,-0.5938
entropy_loss,4570560,-0.4283
entropy_loss,4578752,-0.7583
entropy_loss,4586944,-0.5441
entropy_loss,4595136,-0.7347
entropy_loss,4603328,-0.6154
entropy_loss,4611520,-0.7279
entropy_loss,4619712,-0.5055
entropy_loss,4627904,-0.6187
entropy_loss,4636096,-0.6180
entropy_loss,4644288,-0.6859
entropy_loss,4652480,-0.5494
entropy_loss,4660672,-0.7518
entropy_loss,4668864,-0.7084
entropy_loss,4677056,-0.7290
entropy_loss,4685248,-0.7292
entropy_loss,4693440,-0.6867
entropy_loss,4696384,-0.6669
entropy_loss,4704576,-0.7381
entropy_loss,4712768,-0.7648
entropy_loss,4720960,-0.6552
entropy_loss,4729152,-0.4969
entropy_loss,4737344,-0.6833
entropy_loss,4745536,-0.5469
entropy_loss,4753728,-0.7454
entropy_loss,4761920,-0.5922
entropy_loss,4770112,-0.6889
entropy_loss,4778304,-0.6316
entropy_loss,4786496,-0.7176
entropy_loss,4794688,-0.4576
entropy_loss,4802880,-0.6876
entropy_loss,4811072,-0.4671
entropy_loss,4819264,-0.7139
entropy_loss,4827456,-0.6103
entropy_loss,4835648,-0.6917
entropy_loss,4843840,-0.4884
entropy_loss,4852032,-0.7646
entropy_loss,4860224,-0.5165
entropy_loss,4868416,-0.7508
entropy_loss,4876608,-0.5633
entropy_loss,4880000,-0.6054
entropy_loss,4892992,-0.5057
entropy_loss,4901184,-0.5587
entropy_loss,4909376,-0.5873
entropy_loss,4917568,-0.6299
entropy_loss,4925760,-0.5580
entropy_loss,4933952,-0.6937
entropy_loss,4942144,-0.6554
entropy_loss,4950336,-0.6443
entropy_loss,4958528,-0.6585
entropy_loss,4966720,-0.6046
entropy_loss,4974912,-0.6215
entropy_loss,4983104,-0.6744
entropy_loss,4991296,-0.6758
entropy_loss,4999488,-0.5900
entropy_loss,5007680,-0.6724
entropy_loss,5015872,-0.6197
entropy_loss,5024064,-0.6665
entropy_loss,5032256,-0.6588
entropy_loss,5040448,-0.7012
entropy_loss,5048640,-0.6284
entropy_loss,5056832,-0.7786
entropy_loss,5065024,-0.5608
entropy_loss,5073216,-0.6886
entropy_loss,5080000,-0.5990
entropy_loss,5089600,-0.7760
entropy_loss,5097792,-0.5640
entropy_loss,5105984,-0.7947
entropy_loss,5114176,-0.5324
entropy_loss,5122368,-0.8003
entropy_loss,5130560,-0.6028
entropy_loss,5138752,-0.8063
entropy_loss,5146944,-0.5818
entropy_loss,5155136,-0.7606
entropy_loss,5163328,-0.5862
entropy_loss,5171520,-0.8270
entropy_loss,5179712,-0.6584
entropy_loss,5187904,-0.5758
entropy_loss,5196096,-0.6361
entropy_loss,5204288,-0.6937
entropy_loss,5216384,-0.7570
entropy_loss,5224576,-0.7286
entropy_loss,5232768,-0.7362
entropy_loss,5240960,-0.6824
entropy_loss,5249152,-0.6666
entropy_loss,5256384,-0.6302
entropy_loss,5257344,-0.6564
entropy_loss,5264576,-0.6903
entropy_loss,5272768,-0.6547
entropy_loss,5280960,-0.7302
entropy_loss,5289152,-0.5722
entropy_loss,5297344,-0.8427
entropy_loss,5305536,-0.6425
entropy_loss,5313728,-0.8081
entropy_loss,5321920,-0.6358
entropy_loss,5330112,-0.8131
entropy_loss,5338304,-0.6226
entropy_loss,5346496,-0.6217
entropy_loss,5354688,-0.5099
entropy_loss,5362880,-0.7634
entropy_loss,5371072,-0.6087
entropy_loss,5379264,-0.6423
entropy_loss,5387456,-0.5952
entropy_loss,5395648,-0.8173
entropy_loss,5403840,-0.6417
entropy_loss,5412032,-0.7442
entropy_loss,5420224,-0.5873
entropy_loss,5428416,-0.7654
entropy_loss,5436608,-0.5443
entropy_loss,5440000,-0.6733
entropy_loss,5452992,-0.6211
entropy_loss,5461184,-0.5992
entropy_loss,5469376,-0.6370
entropy_loss,5477568,-0.6709
entropy_loss,5485760,-0.6759
entropy_loss,5493952,-0.6655
entropy_loss,5502144,-0.6579
entropy_loss,5510336,-0.6044
entropy_loss,5518528,-0.6569
entropy_loss,5526720,-0.6141
entropy_loss,5536384,-0.6594
entropy_loss,5544576,-0.6914
entropy_loss,5552768,-0.6522
entropy_loss,5560960,-0.7793
entropy_loss,5569152,-0.5005
entropy_loss,5577344,-0.6968
entropy_loss,5585536,-0.5107
entropy_loss,5593728,-0.7843
entropy_loss,5601920,-0.5731
entropy_loss,5610112,-0.7947
entropy_loss,5618304,-0.4998
entropy_loss,5626496,-0.7910
entropy_loss,5634688,-0.5549
entropy_loss,5642880,-0.6623
entropy_loss,5651072,-0.5651
entropy_loss,5656384,-0.6122
entropy_loss,5659264,-0.6869
entropy_loss,5664576,-0.6698
entropy_loss,5667456,-0.5318
entropy_loss,5672768,-0.6547
entropy_loss,5675648,-0.6107
entropy_loss,5680960,-0.6370
entropy_loss,5689152,-0.6449
entropy_loss,5697344,-0.7050
entropy_loss,5705536,-0.5942
entropy_loss,5713728,-0.7735
entropy_loss,5721920,-0.5543
entropy_loss,5730112,-0.6085
entropy_loss,5738304,-0.5650
entropy_loss,5746496,-0.6736
entropy_loss,5754688,-0.4927
entropy_loss,5762880,-0.6601
entropy_loss,5771072,-0.5765
entropy_loss,5776384,-0.5519
entropy_loss,5779264,-0.6876
entropy_loss,5784576,-0.5640
entropy_loss,5787456,-0.6064
entropy_loss,5792768,-0.5655
entropy_loss,5795648,-0.7146
entropy_loss,5800960,-0.7131
entropy_loss,5809152,-0.4779
entropy_loss,5817344,-0.7175
entropy_loss,5825536,-0.6224
entropy_loss,5833728,-0.7508
entropy_loss,5841920,-0.6202
entropy_loss,5850112,-0.7420
entropy_loss,5858304,-0.4905
entropy_loss,5866496,-0.7035
entropy_loss,5874688,-0.6698
entropy_loss,5882880,-0.6735
entropy_loss,5891072,-0.4634
entropy_loss,5899264,-0.7587
entropy_loss,5907456,-0.4257
entropy_loss,5915648,-0.7787
entropy_loss,5923840,-0.5327
entropy_loss,5932032,-0.7561
entropy_loss,5936384,-0.6351
entropy_loss,5940224,-0.4955
entropy_loss,5944576,-0.5904
entropy_loss,5948416,-0.7100
entropy_loss,5952768,-0.6675
entropy_loss,5960960,-0.7835
entropy_loss,5969152,-0.6386
entropy_loss,5977344,-0.7245
entropy_loss,5985536,-0.5788
entropy_loss,5993728,-0.8217
entropy_loss,6001920,-0.4910
entropy_loss,6010112,-0.7804
entropy_loss,6016384,-0.6240
entropy_loss,6024576,-0.6339
entropy_loss,6032768,-0.5971
entropy_loss,6040960,-0.5425
entropy_loss,6049152,-0.6480
entropy_loss,6057344,-0.5890
entropy_loss,6065536,-0.4490
entropy_loss,6073728,-0.7544
entropy_loss,6081920,-0.4740
entropy_loss,6090112,-0.7703
entropy_loss,6098304,-0.4600
entropy_loss,6106496,-0.8116
entropy_loss,6114688,-0.5659
entropy_loss,6122880,-0.7497
entropy_loss,6131072,-0.6724
entropy_loss,6139264,-0.7758
entropy_loss,6147456,-0.5951
entropy_loss,6155648,-0.7272
entropy_loss,6163840,-0.5307
entropy_loss,6172032,-0.6188
entropy_loss,6180224,-0.5304
entropy_loss,6188416,-0.7598
entropy_loss,6196608,-0.6336
entropy_loss,6200000,-0.5905
entropy_loss,6212992,-0.5904
entropy_loss,6221184,-0.6584
entropy_loss,6229376,-0.6195
entropy_loss,6237568,-0.6333
entropy_loss,6245760,-0.6075
entropy_loss,6253952,-0.6267
entropy_loss,6262144,-0.6570
entropy_loss,6270336,-0.6317
entropy_loss,6278528,-0.5993
entropy_loss,6286720,-0.6070
entropy_loss,6294912,-0.5502
entropy_loss,6296384,-0.5965
entropy_loss,6303104,-0.6381
entropy_loss,6304576,-0.7259
entropy_loss,6311296,-0.6493
entropy_loss,6312768,-0.5848
entropy_loss,6319488,-0.6064
entropy_loss,6320960,-0.6510
entropy_loss,6329152,-0.4847
entropy_loss,6336384,-0.6463
entropy_loss,6337344,-0.7249
entropy_loss,6344576,-0.6694
entropy_loss,6345536,-0.6058
entropy_loss,6352768,-0.5201
entropy_loss,6353728,-0.7406
entropy_loss,6360960,-0.7872
entropy_loss,6369152,-0.6252
entropy_loss,6377344,-0.7031
entropy_loss,6385536,-0.5297
entropy_loss,6393728,-0.7110
entropy_loss,6401920,-0.5664
entropy_loss,6410112,-0.7560
entropy_loss,6418304,-0.6243
entropy_loss,6426496,-0.6933
entropy_loss,6434688,-0.5366
entropy_loss,6442880,-0.6834
entropy_loss,6451072,-0.4733
entropy_loss,6459264,-0.7799
entropy_loss,6467456,-0.4812
entropy_loss,6475648,-0.7611
entropy_loss,6483840,-0.5351
entropy_loss,6492032,-0.6775
entropy_loss,6500224,-0.5682
entropy_loss,6508416,-0.6021
entropy_loss,6516608,-0.6303
entropy_loss,6520000,-0.5706
entropy_loss,6532992,-0.6047
entropy_loss,6541184,-0.7087
entropy_loss,6549376,-0.6241
entropy_loss,6557568,-0.6159
entropy_loss,6565760,-0.6340
entropy_loss,6573952,-0.5429
entropy_loss,6576384,-0.6263
entropy_loss,6584576,-0.6400
entropy_loss,6592768,-0.5956
entropy_loss,6600960,-0.6255
entropy_loss,6609152,-0.5854
entropy_loss,6617344,-0.6816
entropy_loss,6625536,-0.5809
entropy_loss,6633728,-0.6346
entropy_loss,6641920,-0.5275
entropy_loss,6650112,-0.6745
entropy_loss,6658304,-0.4825
entropy_loss,6666496,-0.6633
entropy_loss,6674688,-0.4929
entropy_loss,6682880,-0.7930
entropy_loss,6691072,-0.5791
entropy_loss,6696384,-0.5835
entropy_loss,6699264,-0.6725
entropy_loss,6704576,-0.6286
entropy_loss,6712768,-0.6352
entropy_loss,6720960,-0.7133
entropy_loss,6729152,-0.4996
entropy_loss,6737344,-0.7180
entropy_loss,6745536,-0.5981
entropy_loss,6753728,-0.7676
entropy_loss,6761920,-0.6403
entropy_loss,6770112,-0.6381
entropy_loss,6778304,-0.4894
entropy_loss,6786496,-0.7031
entropy_loss,6794688,-0.4822
entropy_loss,6802880,-0.7565
entropy_loss,6811072,-0.5158
entropy_loss,6819264,-0.6500
entropy_loss,6827456,-0.6151
entropy_loss,6835648,-0.7793
entropy_loss,6843840,-0.5856
entropy_loss,6852032,-0.6536
entropy_loss,6860224,-0.5095
entropy_loss,6868416,-0.5986
entropy_loss,6876608,-0.5906
entropy_loss,6880000,-0.6711
entropy_loss,6892992,-0.6622
entropy_loss,6901184,-0.6863
entropy_loss,6909376,-0.6085
entropy_loss,6917568,-0.6608
entropy_loss,6925760,-0.6251
entropy_loss,6933952,-0.5894
entropy_loss,6942144,-0.6161
entropy_loss,6950336,-0.6807
entropy_loss,6958528,-0.7289
entropy_loss,6966720,-0.6210
entropy_loss,6974912,-0.5843
entropy_loss,6983104,-0.6048
entropy_loss,6991296,-0.6598
entropy_loss,6999488,-0.5859
entropy_loss,7007680,-0.6380
entropy_loss,7015872,-0.6022
entropy_loss,7024064,-0.6260
entropy_loss,7032256,-0.5799
entropy_loss,7040448,-0.6040
entropy_loss,7048640,-0.6094
entropy_loss,7056832,-0.7165
entropy_loss,7065024,-0.5559
entropy_loss,7073216,-0.6792
entropy_loss,7080000,-0.4875
entropy_loss,7089600,-0.7687
entropy_loss,7097792,-0.4506
entropy_loss,7105984,-0.8393
entropy_loss,7114176,-0.5835
entropy_loss,7122368,-0.7487
